alt           press         den           temp          eddy          H2Oaer        SO2aer        H2Saer        CO2aer        S8aer         H2SO4aer      C2H2aer       C2H4aer       C2H6aer       CH4aer        HCaer1        H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           C2            C2H           C2H2          C2H4          HO2           H2O2          O3            SO3           H2SO4         HCl           Cl            Cl2           HOCl          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          1CH2          HCCO          HSO           CH3O          H2COH         C4H           C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          HS4           C4H3          O1D           H2Oaer_r      SO2aer_r      H2Saer_r      CO2aer_r      S8aer_r       H2SO4aer_r    C2H2aer_r     C2H4aer_r     C2H6aer_r     CH4aer_r      HCaer1_r      
6.15000E+001  2.02870E-005  1.23954E+015  1.18542E+002  1.00000E+005  9.85629E-009  6.31429E-007  1.35604E-039  1.34802E-039  2.53849E-028  6.95770E-009  1.35489E-039  1.35489E-039  1.35489E-039  1.35489E-039  1.35489E-039  1.03650E-007  9.83096E-004  1.37750E-010  3.82245E-011  6.49552E-006  8.37741E-004  1.76112E-003  9.95843E-001  3.97171E-016  2.24974E-017  1.00000E-040  1.00000E-040  2.32899E-037  5.95446E-033  1.02570E-025  5.67745E-012  1.08042E-018  1.36510E-027  1.95546E-027  1.03537E-026  3.77148E-013  1.36423E-012  2.90943E-006  5.60617E-004  9.62447E-040  1.00000E-040  6.32557E-012  1.22523E-039  1.00000E-040  4.43943E-031  3.50861E-040  2.31435E-011  1.69417E-011  7.73553E-008  2.89864E-008  8.23579E-012  3.27272E-006  1.32224E-010  3.86254E-019  1.68441E-016  1.61932E-006  2.19078E-034  4.11536E-025  7.41578E-034  5.55204E-033  7.86739E-038  1.00000E-040  1.59832E-030  5.82484E-032  2.37041E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.60354E-037  5.36832E-011  6.62610E-033  2.80614E-032  1.00000E-040  2.08082E-039  1.15573E-037  3.42290E-037  4.54352E-028  1.00000E-040  3.25882E-037  1.69971E-012  9.63823E-024  1.89272E-033  5.21410E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.25000E+001  1.87065E-005  1.14532E+015  1.18300E+002  1.00000E+005  9.64821E-009  2.40988E-008  1.26607E-039  1.25786E-039  1.42515E-028  6.07240E-009  1.26489E-039  1.26489E-039  1.26489E-039  1.26489E-039  1.26489E-039  1.32836E-007  9.81057E-004  1.42634E-010  4.42175E-011  8.16493E-006  9.05588E-004  1.90268E-003  9.95638E-001  4.54078E-016  2.74455E-017  1.00000E-040  1.00000E-040  2.02842E-037  5.13380E-033  9.73137E-026  7.49471E-012  1.04874E-018  1.58565E-027  1.24090E-027  9.15933E-027  3.85741E-013  1.26047E-012  3.31485E-006  5.56165E-004  1.05102E-039  1.00000E-040  7.28337E-012  1.26112E-039  1.00000E-040  3.98963E-031  3.36573E-040  2.35840E-011  1.61776E-011  8.06573E-008  2.68056E-008  7.76610E-012  3.17417E-006  1.46420E-010  3.13915E-019  1.44699E-016  1.70179E-006  2.15481E-034  3.75903E-025  5.99333E-034  1.01403E-033  7.67698E-038  1.00000E-040  1.39070E-030  5.49563E-032  2.25675E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.41126E-037  5.00285E-011  7.19759E-033  2.34509E-032  1.00000E-040  2.07656E-039  2.04748E-038  3.62809E-037  4.89370E-028  1.00000E-040  2.24591E-037  1.55772E-012  5.57173E-024  1.81288E-033  6.03150E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.35000E+001  1.72586E-005  1.05878E+015  1.18064E+002  1.00000E+005  9.40049E-009  7.00872E-014  1.18123E-039  1.17284E-039  9.44275E-029  5.24293E-009  1.18002E-039  1.18002E-039  1.18002E-039  1.18002E-039  1.18002E-039  1.68242E-007  9.78939E-004  1.47081E-010  5.07239E-011  1.02249E-005  9.79320E-004  2.05671E-003  9.95413E-001  5.12432E-016  3.27459E-017  1.00000E-040  1.00000E-040  1.80739E-037  4.37589E-033  9.23822E-026  9.83333E-012  1.00828E-018  1.34626E-027  8.25619E-028  8.27062E-027  3.88780E-013  1.15626E-012  3.76216E-006  5.53248E-004  1.11840E-039  1.00000E-040  8.39820E-012  1.26820E-039  1.00000E-040  3.52327E-031  3.10259E-040  2.38627E-011  1.52136E-011  8.42128E-008  2.47431E-008  7.23782E-012  3.07368E-006  1.60896E-010  2.51769E-019  1.23614E-016  1.78625E-006  2.11926E-034  3.42860E-025  5.96502E-034  1.04539E-034  7.48707E-038  1.00000E-040  1.20366E-030  5.09259E-032  2.15942E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.22129E-037  4.62811E-011  7.63750E-033  1.95275E-032  1.00000E-040  2.01787E-039  2.04767E-039  3.81628E-037  5.26756E-028  1.00000E-040  1.53759E-037  1.41411E-012  3.10973E-024  1.72274E-033  6.97005E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.45000E+001  1.59318E-005  9.79268E+014  1.17837E+002  1.00000E+005  9.10803E-009  1.08245E-037  1.10127E-039  1.09271E-039  6.83837E-029  4.47496E-009  1.10004E-039  1.10004E-039  1.10004E-039  1.10004E-039  1.10004E-039  2.10495E-007  9.76733E-004  1.51068E-010  5.76663E-011  1.27329E-005  1.05949E-003  2.22440E-003  9.95167E-001  5.70820E-016  3.81828E-017  1.00000E-040  1.00000E-040  1.61153E-037  3.69554E-033  8.77650E-026  1.27909E-011  9.62578E-019  1.43498E-027  4.07922E-028  7.54838E-027  3.87002E-013  1.05647E-012  4.25323E-006  5.50577E-004  1.16316E-039  1.00000E-040  9.69129E-012  1.25130E-039  1.00000E-040  3.04639E-031  2.74246E-040  2.40070E-011  1.41438E-011  8.79858E-008  2.27771E-008  6.65867E-012  2.97105E-006  1.75483E-010  1.99789E-019  1.05113E-016  1.87247E-006  2.08410E-034  3.12241E-025  6.35700E-034  7.45131E-036  7.29769E-038  1.00000E-040  1.03672E-030  4.63279E-032  2.07497E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.03560E-037  4.26344E-011  7.93412E-033  1.62143E-032  1.00000E-040  1.90087E-039  1.41665E-040  3.99042E-037  5.66680E-028  1.00000E-040  1.04985E-037  1.27000E-012  1.67407E-024  1.62148E-033  8.04277E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.55000E+001  1.47154E-005  9.06177E+014  1.17619E+002  1.00000E+005  8.77045E-009  1.22529E-039  1.02601E-039  1.01730E-039  5.09950E-029  3.77590E-009  1.02476E-039  1.02476E-039  1.02476E-039  1.02476E-039  1.02476E-039  2.60171E-007  9.74429E-004  1.54586E-010  6.49707E-011  1.57593E-005  1.14665E-003  2.40698E-003  9.94898E-001  6.27855E-016  4.35153E-017  1.00000E-040  1.00000E-040  1.41842E-037  3.09499E-033  8.34531E-026  1.64710E-011  9.12942E-019  1.30231E-027  9.74801E-028  6.92800E-027  3.80744E-013  9.62822E-013  4.79165E-006  5.47802E-004  1.18538E-039  1.00000E-040  1.11820E-011  1.21466E-039  1.00000E-040  2.56312E-031  2.31195E-040  2.40264E-011  1.30270E-011  9.20121E-008  2.09065E-008  6.04598E-012  2.86619E-006  1.89944E-010  1.57349E-019  8.91450E-017  1.96020E-006  2.04933E-034  2.83891E-025  6.74689E-034  4.73295E-037  7.10899E-038  1.00000E-040  8.89252E-031  4.13882E-032  2.00197E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  8.55203E-038  3.91639E-011  8.07948E-033  1.34287E-032  1.00000E-040  1.72503E-039  1.00000E-040  4.15096E-037  6.09353E-028  1.00000E-040  7.15851E-038  1.12887E-012  8.68783E-025  1.51122E-033  9.27026E-017  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.65000E+001  1.35987E-005  8.38905E+014  1.17409E+002  1.00000E+005  8.39369E-009  9.25621E-040  9.55244E-040  9.46381E-040  3.83069E-029  3.15105E-009  9.53973E-040  9.53973E-040  9.53973E-040  9.53973E-040  9.53973E-040  3.18127E-007  9.72029E-004  1.57631E-010  7.26447E-011  1.93946E-005  1.24134E-003  2.60562E-003  9.94606E-001  6.82805E-016  4.86012E-017  1.00000E-040  1.00000E-040  1.24862E-037  2.57514E-033  7.94283E-026  2.09771E-011  8.59332E-019  1.31255E-027  3.24105E-028  6.38022E-027  3.70539E-013  8.75558E-013  5.37936E-006  5.44887E-004  1.18662E-039  1.00000E-040  1.28880E-011  1.16250E-039  1.00000E-040  2.12740E-031  1.88895E-040  2.39401E-011  1.19092E-011  9.63142E-008  1.91503E-008  5.42784E-012  2.75969E-006  2.04316E-010  1.23412E-019  7.55358E-017  2.04953E-006  2.01495E-034  2.57706E-025  7.11805E-034  7.47688E-037  6.92158E-038  1.00000E-040  7.60554E-031  3.63926E-032  1.93825E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.97184E-038  3.58891E-011  8.08198E-033  1.11012E-032  1.00000E-040  1.53124E-039  1.00000E-040  4.29965E-037  6.55056E-028  1.00000E-040  4.88045E-038  9.94989E-013  4.36308E-025  1.39612E-033  1.06752E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.75000E+001  1.25724E-005  7.76936E+014  1.17206E+002  1.00000E+005  7.98084E-009  8.58683E-040  8.88764E-040  8.79763E-040  2.87190E-029  2.60042E-009  8.87473E-040  8.87473E-040  8.87473E-040  8.87473E-040  8.87473E-040  3.85070E-007  9.69527E-004  1.60200E-010  8.06688E-011  2.37398E-005  1.34414E-003  2.82162E-003  9.94288E-001  7.34700E-016  5.32589E-017  1.00000E-040  1.00000E-040  1.09806E-037  2.13024E-033  7.56765E-026  2.64078E-011  8.02126E-019  2.08378E-027  1.00000E-040  5.89009E-027  3.56804E-013  7.94497E-013  6.01842E-006  5.41830E-004  1.16900E-039  1.00000E-040  1.48250E-011  1.09899E-039  1.00000E-040  1.73177E-031  1.48863E-040  2.37554E-011  1.08135E-011  1.00942E-007  1.75178E-008  4.82360E-012  2.65184E-006  2.18484E-010  9.66423E-020  6.40532E-017  2.14034E-006  1.98095E-034  2.33552E-025  7.46420E-034  9.12422E-036  6.73581E-038  1.00000E-040  6.49220E-031  3.15326E-032  1.88283E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.57791E-038  3.28104E-011  7.95123E-033  9.16291E-033  1.00000E-040  1.32282E-039  1.59416E-040  4.43660E-037  7.04092E-028  1.00000E-040  3.32813E-038  8.70707E-013  2.12591E-025  1.27930E-033  1.22869E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.85000E+001  1.16286E-005  7.19818E+014  1.17010E+002  1.00000E+005  7.53594E-009  7.95854E-040  8.26364E-040  8.17234E-040  2.11754E-029  2.12179E-009  8.25054E-040  8.25054E-040  8.25054E-040  8.25054E-040  8.25054E-040  4.61596E-007  9.66917E-004  1.62279E-010  8.90171E-011  2.89088E-005  1.45568E-003  3.05636E-003  9.93941E-001  7.82559E-016  5.73097E-017  1.00000E-040  1.00000E-040  9.70457E-038  1.75285E-033  7.21861E-026  3.28513E-011  7.42015E-019  1.47060E-027  1.86168E-027  5.44750E-027  3.40008E-013  7.19315E-013  6.71052E-006  5.38629E-004  1.13553E-039  1.00000E-040  1.70047E-011  1.02804E-039  1.00000E-040  1.38451E-031  1.13393E-040  2.34767E-011  9.75435E-012  1.05954E-007  1.60128E-008  4.24745E-012  2.54287E-006  2.32273E-010  7.57136E-020  5.44348E-017  2.23247E-006  1.94732E-034  2.11294E-025  7.80778E-034  8.07502E-035  6.55193E-038  1.00000E-040  5.53603E-031  2.69465E-032  1.83501E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.38549E-038  2.99224E-011  7.70132E-033  7.55259E-033  1.00000E-040  1.11445E-039  1.37429E-039  4.56142E-037  7.56805E-028  1.00000E-040  2.27041E-038  7.57299E-013  1.00707E-025  1.16335E-033  1.41407E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.95000E+001  1.07600E-005  6.67136E+014  1.16820E+002  1.00000E+005  7.06341E-009  7.36927E-040  7.67834E-040  7.58585E-040  1.49865E-029  1.71120E-009  7.66507E-040  7.66507E-040  7.66507E-040  7.66507E-040  7.66507E-040  5.48177E-007  9.64192E-004  1.63859E-010  9.76633E-011  3.50303E-005  1.57658E-003  3.31127E-003  9.93565E-001  8.25483E-016  6.05980E-017  1.00000E-040  1.00000E-040  8.67746E-038  1.43514E-033  6.89470E-026  4.03816E-011  6.79895E-019  2.58833E-027  1.59197E-027  5.04519E-027  3.20679E-013  6.49628E-013  7.45679E-006  5.35281E-004  1.08954E-039  1.00000E-040  1.94327E-011  9.53158E-040  1.00000E-040  1.08430E-031  1.00000E-040  2.31077E-011  8.74185E-012  1.11415E-007  1.46349E-008  3.70931E-012  2.43298E-006  2.45484E-010  5.94387E-020  4.64156E-017  2.32567E-006  1.91404E-034  1.90802E-025  8.20897E-034  3.84616E-034  6.37022E-038  1.00000E-040  4.71999E-031  2.27305E-032  1.79422E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.37953E-038  2.72158E-011  7.35042E-033  6.21719E-033  1.00000E-040  9.13819E-040  6.38258E-039  4.67367E-037  8.13599E-028  1.00000E-040  1.54941E-038  6.55240E-013  4.64702E-026  1.05050E-033  1.62789E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.05000E+001  9.96009E-006  6.18513E+014  1.16636E+002  1.00000E+005  6.56773E-009  6.81708E-040  7.12972E-040  7.03616E-040  9.86676E-030  1.36375E-009  7.11630E-040  7.11630E-040  7.11630E-040  7.11630E-040  7.11630E-040  6.45022E-007  9.61338E-004  1.64935E-010  1.06565E-010  4.22487E-005  1.70749E-003  3.58786E-003  9.93156E-001  8.62552E-016  6.29821E-017  1.00000E-040  1.00000E-040  7.70328E-038  1.16909E-033  6.59523E-026  4.90562E-011  6.16806E-019  8.66150E-028  1.00000E-040  4.67897E-027  2.99343E-013  5.85019E-013  8.25817E-006  5.31775E-004  1.03418E-039  1.00000E-040  2.21045E-011  8.77402E-040  1.00000E-040  8.09520E-032  1.00000E-040  2.26483E-011  7.78158E-012  1.17403E-007  1.33802E-008  3.21463E-012  2.32232E-006  2.57838E-010  4.68130E-020  3.97512E-017  2.41963E-006  1.88109E-034  1.71942E-025  8.47625E-034  3.82584E-034  6.19085E-038  1.00000E-040  4.02757E-031  1.89401E-032  1.76021E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.48398E-038  2.46792E-011  6.91814E-033  5.11067E-033  1.00000E-040  7.09918E-040  6.19664E-039  4.77264E-037  8.74966E-028  1.00000E-040  1.05733E-038  5.64335E-013  2.09036E-026  9.42563E-034  1.87538E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.15000E+001  9.22315E-006  5.73608E+014  1.16461E+002  1.00000E+005  6.05640E-009  6.30038E-040  6.61625E-040  6.52171E-040  5.87166E-030  1.07425E-009  6.60269E-040  6.60269E-040  6.60269E-040  6.60269E-040  6.60269E-040  7.51768E-007  9.58340E-004  1.65627E-010  1.15627E-010  5.07184E-005  1.84902E-003  3.88762E-003  9.92712E-001  8.92834E-016  6.42976E-017  1.00000E-040  1.00000E-040  6.84947E-038  9.46712E-034  6.32065E-026  5.89167E-011  5.53959E-019  1.18030E-027  2.83253E-028  4.34987E-027  2.76396E-013  5.25112E-013  9.11645E-006  5.28072E-004  9.73300E-040  1.00000E-040  2.49940E-011  8.03555E-040  1.00000E-040  5.76224E-032  1.00000E-040  2.20927E-011  6.87304E-012  1.24006E-007  1.22420E-008  2.76511E-012  2.21060E-006  2.68908E-010  3.70191E-020  3.42307E-017  2.51366E-006  1.84842E-034  1.54567E-025  8.62778E-034  1.07846E-034  6.01392E-038  1.00000E-040  3.44399E-031  1.55960E-032  1.73342E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.74224E-038  2.22986E-011  6.42409E-033  4.19286E-033  1.00000E-040  5.22275E-040  1.70696E-039  4.85957E-037  9.41547E-028  1.00000E-040  7.20643E-039  4.83830E-013  9.20806E-027  8.41145E-034  2.16296E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.25000E+001  8.54336E-006  5.32108E+014  1.16291E+002  1.00000E+005  5.54198E-009  5.81698E-040  6.13578E-040  6.04036E-040  3.06693E-030  8.36776E-010  6.12209E-040  6.12209E-040  6.12209E-040  6.12209E-040  6.12209E-040  8.68866E-007  9.55197E-004  1.65797E-010  1.24910E-010  6.06352E-005  2.00181E-003  4.21206E-003  9.92230E-001  9.16263E-016  6.46135E-017  1.00000E-040  1.00000E-040  6.62069E-038  7.63163E-034  6.06926E-026  6.99749E-011  4.92257E-019  1.94749E-027  4.19555E-027  4.05389E-027  2.52720E-013  4.69647E-013  1.00286E-005  5.24199E-004  9.10477E-040  1.00000E-040  2.80871E-011  7.33096E-040  1.00000E-040  4.95753E-032  1.00000E-040  2.14594E-011  6.02666E-012  1.31281E-007  1.12150E-008  2.36402E-012  2.09869E-006  2.78694E-010  2.94078E-020  2.96377E-017  2.60766E-006  1.81604E-034  1.38608E-025  8.86408E-034  1.45537E-034  5.83992E-038  1.00000E-040  2.95387E-031  1.27129E-032  1.71215E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.47751E-038  2.00730E-011  5.89348E-033  3.43464E-033  1.00000E-040  4.62152E-040  2.25307E-039  4.93369E-037  1.01400E-027  1.00000E-040  4.90992E-039  4.13499E-013  3.94951E-027  7.47105E-034  2.49748E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.35000E+001  7.91571E-006  4.93706E+014  1.16128E+002  1.00000E+005  5.03253E-009  5.36524E-040  5.68666E-040  5.59044E-040  1.31925E-030  6.44554E-010  5.67285E-040  5.67285E-040  5.67285E-040  5.67285E-040  5.67285E-040  9.96469E-007  9.51905E-004  1.65663E-010  1.34423E-010  7.22195E-005  2.16655E-003  4.56281E-003  9.91710E-001  9.32991E-016  6.39905E-017  1.00000E-040  1.00000E-040  6.52529E-038  6.12558E-034  5.83987E-026  8.22358E-011  4.32815E-019  1.00000E-040  3.85845E-027  3.78749E-027  2.28925E-013  4.18452E-013  1.09938E-005  5.20169E-004  8.46763E-040  1.00000E-040  3.13604E-011  6.67051E-040  1.00000E-040  4.52338E-032  1.00000E-040  2.07587E-011  5.24686E-012  1.39253E-007  1.02896E-008  2.01083E-012  1.98720E-006  2.87150E-010  2.34692E-020  2.58010E-017  2.70138E-006  1.78391E-034  1.23983E-025  9.08531E-034  1.91396E-034  5.66916E-038  1.00000E-040  2.54310E-031  1.02700E-032  1.69605E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.32977E-038  1.79965E-011  5.34949E-033  2.80911E-033  1.00000E-040  4.31610E-040  2.90145E-039  4.99927E-037  1.09307E-027  1.00000E-040  3.34262E-039  3.52409E-013  1.66700E-027  6.61123E-034  2.88666E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.45000E+001  7.33580E-006  4.58142E+014  1.15975E+002  1.00000E+005  4.53477E-009  4.94353E-040  5.26722E-040  5.17030E-040  4.17301E-031  4.90933E-010  5.25331E-040  5.25331E-040  5.25331E-040  5.25331E-040  5.25331E-040  1.13441E-006  9.48457E-004  1.65321E-010  1.44149E-010  8.57135E-005  2.34393E-003  4.94157E-003  9.91146E-001  9.43052E-016  6.24960E-017  1.00000E-040  1.00000E-040  6.24201E-038  4.89609E-034  5.63169E-026  9.56850E-011  3.76636E-019  1.00000E-040  5.84836E-027  3.54771E-027  2.05521E-013  3.71392E-013  1.20115E-005  5.15982E-004  7.83389E-040  1.00000E-040  3.47801E-011  6.06112E-040  1.00000E-040  3.66194E-032  1.00000E-040  1.99985E-011  4.53523E-012  1.47974E-007  9.45567E-009  1.70261E-012  1.87660E-006  2.94144E-010  1.88139E-020  2.25831E-017  2.79442E-006  1.75201E-034  1.10610E-025  9.22759E-034  3.98853E-035  5.50188E-038  1.00000E-040  2.19928E-031  8.22915E-033  1.68480E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.06273E-038  1.60673E-011  4.80920E-033  2.29350E-033  1.00000E-040  3.55943E-040  5.92805E-040  5.05847E-037  1.17962E-027  1.00000E-040  2.27314E-039  2.99594E-013  7.25764E-028  5.83299E-034  3.33989E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.55000E+001  6.79964E-006  4.25185E+014  1.15831E+002  1.00000E+005  4.05423E-009  4.55023E-040  4.87583E-040  4.77832E-040  7.61683E-032  3.69699E-010  4.86184E-040  4.86184E-040  4.86184E-040  4.86184E-040  4.86184E-040  1.28234E-006  9.44845E-004  1.64815E-010  1.54063E-010  1.01387E-004  2.53465E-003  5.35008E-003  9.90538E-001  9.46537E-016  6.02226E-017  1.00000E-040  1.00000E-040  5.90906E-038  3.89739E-034  5.44407E-026  1.10292E-010  3.24511E-019  1.00000E-040  6.65644E-027  3.33146E-027  1.82938E-013  3.28343E-013  1.30815E-005  5.11637E-004  7.22168E-040  1.00000E-040  3.83046E-011  5.50631E-040  1.00000E-040  2.58884E-032  1.00000E-040  1.91875E-011  3.89193E-012  1.57504E-007  8.70355E-009  1.43552E-012  1.76730E-006  2.99539E-010  1.51457E-020  1.98716E-017  2.88632E-006  1.72031E-034  9.84074E-026  9.39712E-034  7.79972E-036  5.33830E-038  1.00000E-040  1.91170E-031  6.54537E-033  1.67802E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.42310E-039  1.42844E-011  4.28571E-033  1.86886E-033  1.00000E-040  2.55156E-040  1.13798E-040  5.11270E-037  1.27463E-027  1.00000E-040  1.54385E-039  2.54117E-013  3.19510E-028  5.13436E-034  3.86843E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.65000E+001  6.30360E-006  3.94626E+014  1.15696E+002  1.00000E+005  3.59540E-009  4.18378E-040  4.51096E-040  4.41296E-040  3.04035E-033  2.75259E-010  4.49690E-040  4.49690E-040  4.49690E-040  4.49690E-040  4.49690E-040  1.43957E-006  9.41058E-004  1.64158E-010  1.64118E-010  1.19536E-004  2.73938E-003  5.79010E-003  9.89882E-001  9.43570E-016  5.72771E-017  1.00000E-040  1.00000E-040  5.72700E-038  3.08984E-034  5.27664E-026  1.26016E-010  2.76991E-019  1.00000E-040  7.19467E-027  3.13517E-027  1.61509E-013  2.89172E-013  1.42041E-005  5.07127E-004  6.64710E-040  1.00000E-040  4.18814E-011  5.00740E-040  1.00000E-040  1.92421E-032  1.00000E-040  1.83333E-011  3.31568E-012  1.67915E-007  8.02394E-009  1.20531E-012  1.65968E-006  3.03198E-010  1.22395E-020  1.75746E-017  2.97656E-006  1.68876E-034  8.72966E-026  9.56526E-034  4.48301E-036  5.17860E-038  1.00000E-040  1.67129E-031  5.17186E-033  1.67538E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.45566E-039  1.26466E-011  3.78858E-033  1.51936E-033  1.00000E-040  1.91423E-040  1.00000E-040  5.16291E-037  1.37927E-027  1.00000E-040  1.04699E-039  2.15076E-013  1.43101E-028  4.51183E-034  4.48575E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.75000E+001  5.84436E-006  3.66277E+014  1.15570E+002  1.00000E+005  3.16260E-009  3.84260E-040  4.17110E-040  4.07268E-040  4.21799E-040  2.02681E-010  4.15698E-040  4.15698E-040  4.15698E-040  4.15698E-040  4.15698E-040  1.60486E-006  9.37079E-004  1.63312E-010  1.74209E-010  1.40466E-004  2.95869E-003  6.26325E-003  9.89176E-001  9.34197E-016  5.37553E-017  1.00000E-040  1.00000E-040  5.73097E-038  2.43918E-034  5.12994E-026  1.42810E-010  2.34425E-019  2.36127E-027  1.00000E-040  2.95432E-027  1.41459E-013  2.53743E-013  1.53811E-005  5.02414E-004  6.12249E-040  1.00000E-040  4.54352E-011  4.56580E-040  1.00000E-040  1.80037E-032  1.00000E-040  1.74420E-011  2.80342E-012  1.79289E-007  7.40799E-009  1.00748E-012  1.55389E-006  3.04938E-010  9.92382E-021  1.56170E-017  3.06431E-006  1.65731E-034  7.71929E-026  9.72355E-034  1.64805E-036  5.02299E-038  1.00000E-040  1.47084E-031  4.06357E-033  1.67652E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.05093E-039  1.11523E-011  3.32387E-033  1.23168E-033  1.00000E-040  1.79923E-040  1.00000E-040  5.20942E-037  1.49497E-027  1.00000E-040  7.08771E-040  1.81617E-013  2.47055E-029  3.96175E-034  5.20819E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
